class,x1_0,y1_0,z1_0,x2_0,y2_0,z2_0,x3_0,y3_0,z3_0,x4_0,y4_0,z4_0,x5_0,y5_0,z5_0,x6_0,y6_0,z6_0,x7_0,y7_0,z7_0,x8_0,y8_0,z8_0,x9_0,y9_0,z9_0,x10_0,y10_0,z10_0,x11_0,y11_0,z11_0,x12_0,y12_0,z12_0,x13_0,y13_0,z13_0,x14_0,y14_0,z14_0,x15_0,y15_0,z15_0,x16_0,y16_0,z16_0,x17_0,y17_0,z17_0,x18_0,y18_0,z18_0,x19_0,y19_0,z19_0,x20_0,y20_0,z20_0
H,0.034552022814751,-0.110328674316406,0.04796976223588,0.089708164334297,-0.156382262706757,0.037793792784214,0.145144417881966,-0.146042704582214,0.020504301413894,0.181367412209511,-0.119573295116425,-0.002905305009335,0.076202765107155,-0.245984852313995,-0.031857948750257,0.155072882771492,-0.265251338481903,-0.042099330574274,0.198883309960365,-0.275581836700439,-0.041725121438503,0.232147052884102,-0.284259974956512,-0.04154247418046,0.0756805986166,-0.19081437587738,-0.065866388380527,0.166458263993263,-0.219503045082092,-0.07427753508091,0.213959500193596,-0.227158844470978,-0.058321371674538,0.24870003759861,-0.236056685447693,-0.0519103333354,0.080427154898643,-0.122415781021118,-0.093060120940208,0.166548684239388,-0.133137226104736,-0.081074878573418,0.161875799298286,-0.107677519321442,-0.042258698493242,0.145925715565681,-0.092221677303314,-0.022609023377299,0.085873320698738,-0.050808787345886,-0.116274073719978,0.151598945260048,-0.070405244827271,-0.100408427417278,0.148260548710823,-0.062368154525757,-0.071338333189487,0.132308676838875,-0.051774084568024,-0.0552340708673
H,0.035131260752678,-0.102567136287689,0.046348508447409,0.092105016112328,-0.143001914024353,0.03707292675972,0.148069456219673,-0.123764455318451,0.021904241293669,0.184114918112755,-0.09577602148056,0.002095197094604,0.082160905003548,-0.231294572353363,-0.033064816147089,0.158369615674019,-0.246955126523972,-0.038665421307087,0.202201589941978,-0.256476372480392,-0.035702910274267,0.235117837786674,-0.266426742076874,-0.035474020987749,0.084073975682259,-0.174372613430023,-0.064433209598064,0.170952335000038,-0.195422530174255,-0.063487134873867,0.217474892735481,-0.198895454406738,-0.044678557664156,0.251990810036659,-0.207615494728088,-0.039426241070032,0.089155092835426,-0.106011629104614,-0.088206022977829,0.16837914288044,-0.108547568321228,-0.065921373665333,0.153932824730873,-0.084815502166748,-0.029620040208101,0.133275553584099,-0.075354695320129,-0.015352325513959,0.093473747372627,-0.03525984287262,-0.108898237347603,0.150891527533531,-0.050344109535217,-0.08282495290041,0.136396065354347,-0.043580651283264,-0.05403221771121,0.114844009280205,-0.037485361099243,-0.041608180850744
H,0.035406082868576,-0.104356706142426,0.038497429341078,0.091263383626938,-0.143377959728241,0.023447453975677,0.14671716094017,-0.11947637796402,0.005097758490592,0.18037474155426,-0.085160791873932,-0.016734346747398,0.080432534217834,-0.217809796333313,-0.049079161137342,0.157352328300476,-0.230829298496246,-0.055771388113499,0.200727611780167,-0.237600266933441,-0.0534308552742,0.234290242195129,-0.245462715625763,-0.0535570345819,0.083186388015747,-0.156399607658386,-0.076119624078274,0.169563412666321,-0.182598471641541,-0.078827731311321,0.214697659015656,-0.193674266338348,-0.061652615666389,0.247958779335022,-0.205938816070557,-0.057290233671665,0.088287651538849,-0.085324466228485,-0.094668611884117,0.16781285405159,-0.096422076225281,-0.072467245161533,0.151345103979111,-0.082246005535126,-0.036285035312176,0.129567444324493,-0.074343979358673,-0.023086972534657,0.092893958091736,-0.014277100563049,-0.110190495848656,0.149248391389847,-0.040654838085175,-0.082821026444435,0.132916688919067,-0.043031871318817,-0.053999308496714,0.110950797796249,-0.039196848869324,-0.042512845247984
H,0.036253839731216,-0.101061344146729,0.035922270268202,0.091115295886993,-0.138824820518494,0.019864942878485,0.143612593412399,-0.114857912063599,0.000942642276641,0.174903035163879,-0.079958438873291,-0.021524999290705,0.08233380317688,-0.203571379184723,-0.053310543298721,0.157038420438766,-0.216015458106995,-0.060350719839334,0.198881715536118,-0.222929656505585,-0.057410806417465,0.230907112360001,-0.230021834373474,-0.057735305279493,0.084543466567993,-0.14084380865097,-0.077619388699532,0.168918043375015,-0.161285042762756,-0.081815853714943,0.215071141719818,-0.172102034091949,-0.063634172081947,0.249010115861893,-0.184810638427734,-0.059448596090078,0.087965697050095,-0.070492923259735,-0.09317073225975,0.164749830961227,-0.080700755119324,-0.069909244775772,0.150843173265457,-0.072144091129303,-0.03346249461174,0.130636632442474,-0.066714704036713,-0.02023040689528,0.090876191854477,-0.000693798065186,-0.106002241373062,0.144984096288681,-0.028359472751617,-0.076964229345322,0.130716949701309,-0.034523129463196,-0.04850772768259,0.110284090042114,-0.031875193119049,-0.037791736423969
H,0.03518882393837,-0.101206958293915,0.032065000385046,0.089648932218552,-0.140977621078491,0.015075312927365,0.140245229005814,-0.115038752555847,-0.003981902264059,0.169842660427094,-0.075003564357758,-0.025118933990598,0.080536723136902,-0.193222880363464,-0.052419137209654,0.154536753892899,-0.206009268760681,-0.057153224945068,0.195632725954056,-0.212433457374573,-0.052270423620939,0.226394057273865,-0.220535278320312,-0.050989367067814,0.084069550037384,-0.13098007440567,-0.073168657720089,0.165315806865692,-0.154354691505432,-0.075812458992004,0.20951896905899,-0.167587339878082,-0.056789953261614,0.242039859294891,-0.17953884601593,-0.050719972699881,0.088189154863358,-0.06157112121582,-0.085916884243488,0.161219656467438,-0.077965676784515,-0.062497738748789,0.148880898952484,-0.071815133094788,-0.027143899351358,0.130732178688049,-0.065260291099548,-0.015306944958866,0.092050731182098,0.005799114704132,-0.095949538052082,0.143895030021667,-0.029305636882782,-0.066119976341724,0.129836797714233,-0.03801429271698,-0.038704875856638,0.110157787799835,-0.034332513809204,-0.029930606484413
H,0.035263478755951,-0.092760026454926,0.031932208687067,0.091450750827789,-0.125790953636169,0.009681778028607,0.14438733458519,-0.095571398735046,-0.01418543048203,0.1741663813591,-0.056191444396973,-0.039751168340445,0.080770552158356,-0.180195927619934,-0.060947816818953,0.155650317668915,-0.188997030258179,-0.072262726724148,0.198459774255753,-0.195219933986664,-0.072707675397396,0.23080962896347,-0.202066123485565,-0.073946997523308,0.083914369344711,-0.116264402866364,-0.082577832043171,0.166707694530487,-0.139065742492676,-0.091425120830536,0.214073479175568,-0.156801819801331,-0.07599650323391,0.249019980430603,-0.17043936252594,-0.072763666510582,0.087426960468292,-0.044878363609314,-0.095935665071011,0.162337362766266,-0.060482859611511,-0.070990137755871,0.145125359296799,-0.058554351329803,-0.031006826087832,0.124071031808853,-0.054471611976624,-0.017375841736794,0.090453624725342,0.023799002170563,-0.106875665485859,0.144739955663681,-0.012628734111786,-0.074934475123882,0.12856313586235,-0.022482514381409,-0.044249441474676,0.108394294977188,-0.019149243831635,-0.033764265477657
H,0.032442003488541,-0.093206524848938,0.023012263700366,0.087741315364838,-0.133658468723297,-0.002551417099312,0.141120076179504,-0.105936706066132,-0.028106909245253,0.169436603784561,-0.062879204750061,-0.052431799471378,0.073793143033981,-0.180005311965942,-0.068399600684643,0.150825440883636,-0.189831614494324,-0.081997416913509,0.192948132753372,-0.194093108177185,-0.08111559599638,0.224579036235809,-0.198769867420197,-0.078607983887196,0.075176209211349,-0.119053661823273,-0.087082698941231,0.16001957654953,-0.144249737262726,-0.100699692964554,0.205494314432144,-0.160528421401978,-0.084819994866848,0.239249229431152,-0.171516716480255,-0.079667173326015,0.079053610563278,-0.049505233764648,-0.098964974284172,0.15725165605545,-0.070657849311829,-0.086785279214382,0.145232081413269,-0.064111411571503,-0.049183715134859,0.126927673816681,-0.053981602191925,-0.033765640109777,0.084938585758209,0.018203139305115,-0.108272574841976,0.143085658550262,-0.02149224281311,-0.083105809986591,0.12973627448082,-0.029667258262634,-0.052012458443642,0.110474705696106,-0.024935305118561,-0.040426567196846
H,0.030580520629883,-0.091582655906677,0.019972188398242,0.085382580757141,-0.131127953529358,-0.007490848656744,0.137901902198792,-0.105250239372253,-0.033094637095928,0.1662517786026,-0.064173579216003,-0.058585591614246,0.074809312820435,-0.172195732593536,-0.079314060509205,0.150089025497437,-0.18110603094101,-0.094375878572464,0.19333279132843,-0.185188174247742,-0.096184760332108,0.226204127073288,-0.189742147922516,-0.097509019076824,0.077301383018494,-0.108543455600739,-0.095969676971436,0.160321354866028,-0.130916357040405,-0.109510630369186,0.208081424236298,-0.145235538482666,-0.094727039337158,0.24406498670578,-0.154412031173706,-0.092916145920753,0.080854415893555,-0.038915753364563,-0.105200208723545,0.155843019485474,-0.059676289558411,-0.086969912052155,0.14150482416153,-0.055830121040344,-0.045051082968712,0.122520625591278,-0.04745751619339,-0.029387263581157,0.084815472364426,0.027189791202545,-0.112808905541897,0.139837026596069,-0.012774229049683,-0.084844067692757,0.126368373632431,-0.022582173347473,-0.052595265209675,0.108348548412323,-0.018935978412628,-0.040959358215332
H,0.028147161006927,-0.092900276184082,0.012863099575043,0.080431640148163,-0.134360313415527,-0.015076106414199,0.133190214633942,-0.109675288200378,-0.038708128035069,0.161804765462875,-0.066046237945557,-0.060349587351084,0.072457879781723,-0.168738484382629,-0.082679867744446,0.149535715579987,-0.179284453392029,-0.097441673278809,0.192080765962601,-0.18291836977005,-0.098294153809547,0.224655151367188,-0.185286045074463,-0.098230235278606,0.076074182987213,-0.103160500526428,-0.095128685235977,0.159497946500778,-0.129554808139801,-0.109282724559307,0.205356001853943,-0.144633293151855,-0.093332104384899,0.239700019359589,-0.154013693332672,-0.089886426925659,0.080635547637939,-0.033992826938629,-0.100863479077816,0.156681388616562,-0.058745265007019,-0.090102709829807,0.147687435150146,-0.057711601257324,-0.054963134229183,0.131506145000458,-0.04995334148407,-0.041978035122156,0.085725724697113,0.029913365840912,-0.105060786008835,0.141287833452225,-0.013668656349182,-0.082043647766113,0.129694849252701,-0.023796856403351,-0.053669635206461,0.111540675163269,-0.019604861736298,-0.044088870286942
H,0.029428750276566,-0.088103711605072,0.01434949785471,0.08373174071312,-0.125390648841858,-0.019169336184859,0.137707382440567,-0.097545027732849,-0.048898320645094,0.166497558355331,-0.053558707237244,-0.076722197234631,0.070891827344894,-0.163401246070862,-0.093892991542816,0.149527132511139,-0.175242185592651,-0.111807703971863,0.193047970533371,-0.178844749927521,-0.112797878682613,0.225890666246414,-0.180760025978088,-0.11210860311985,0.071848571300507,-0.098159372806549,-0.108996815979481,0.158597528934479,-0.123048722743988,-0.127390876412392,0.206378847360611,-0.138201832771301,-0.110541164875031,0.241740435361862,-0.146450340747833,-0.107747822999954,0.075158357620239,-0.027949273586273,-0.116857871413231,0.155017167329788,-0.053100883960724,-0.106394000351429,0.142170459032059,-0.051637530326843,-0.064032137393951,0.122545063495636,-0.042272388935089,-0.046695958822966,0.080206155776978,0.036724627017975,-0.123436115682125,0.139834493398666,-0.006676495075226,-0.097588233649731,0.126810640096664,-0.01728218793869,-0.062725439667702,0.107442140579224,-0.012495160102844,-0.049802083522081
H,0.028822213411331,-0.088654160499573,0.01399932615459,0.082362115383148,-0.12459397315979,-0.019621431827545,0.13628762960434,-0.096188187599182,-0.047929782420397,0.166979253292084,-0.054779350757599,-0.07503217458725,0.06974059343338,-0.162783622741699,-0.099040843546391,0.148495346307755,-0.174651026725769,-0.117210656404495,0.192561745643616,-0.177991032600403,-0.120077051222324,0.22581535577774,-0.178997397422791,-0.121822237968445,0.072005987167358,-0.095657229423523,-0.11335850507021,0.158105105161667,-0.122607529163361,-0.131088525056839,0.206381291151047,-0.138139307498932,-0.116002172231674,0.242606937885284,-0.146533608436584,-0.115546733140945,0.075853556394577,-0.024716913700104,-0.119807757437229,0.153769135475159,-0.052453637123108,-0.105353206396103,0.138624370098114,-0.053024113178253,-0.062458869069815,0.118126302957535,-0.044755697250366,-0.047056101262569,0.08061471581459,0.039697766304016,-0.125456303358078,0.138446271419525,-0.006084859371185,-0.097410529851913,0.123961865901947,-0.017979025840759,-0.06187042221427,0.104406505823135,-0.013541102409363,-0.049470517784357
H,0.029138326644897,-0.087944507598877,0.01206555776298,0.083052575588226,-0.122803270816803,-0.022042538970709,0.13766610622406,-0.090719938278198,-0.050898287445307,0.167125016450882,-0.049066662788391,-0.077610746026039,0.068526774644852,-0.160261929035187,-0.095335625112057,0.147639155387878,-0.17329478263855,-0.11335700750351,0.191429734230042,-0.177330017089844,-0.115367032587528,0.22412645816803,-0.178718030452728,-0.116081222891808,0.071099281311035,-0.094419121742249,-0.109227634966373,0.156998217105865,-0.12258642911911,-0.128086999058723,0.204497992992401,-0.138436496257782,-0.112379916012287,0.240081310272217,-0.146097421646118,-0.110465064644814,0.075619697570801,-0.025446355342865,-0.115991607308388,0.154424905776978,-0.053974866867065,-0.107119217514992,0.141554087400436,-0.055234849452972,-0.068737059831619,0.122749358415604,-0.047172963619232,-0.054430522024632,0.081779003143311,0.037315666675568,-0.121531002223492,0.13948991894722,-0.008918344974518,-0.097035720944405,0.123899757862091,-0.020017921924591,-0.063691347837448,0.102876871824265,-0.014584422111511,-0.052268713712692
H,0.028173625469208,-0.089133203029633,0.011032282374799,0.081756204366684,-0.125297904014587,-0.024359703063965,0.136956661939621,-0.094938099384308,-0.053671106696129,0.169174998998642,-0.053187906742096,-0.081844672560692,0.067533791065216,-0.156798243522644,-0.105265460908413,0.148960143327713,-0.170319080352783,-0.126260548830032,0.194084018468857,-0.172760546207428,-0.13019485771656,0.228133022785187,-0.173120260238647,-0.131720930337906,0.069785356521606,-0.088157117366791,-0.118725411593914,0.157963335514069,-0.117636561393738,-0.139125674962997,0.205692440271378,-0.13587474822998,-0.124768905341625,0.240349352359772,-0.146085023880005,-0.124560035765171,0.073277443647385,-0.016968965530396,-0.1247763261199,0.153350681066513,-0.050976514816284,-0.112577319145203,0.139118373394012,-0.054736435413361,-0.06959892809391,0.11814421415329,-0.046413362026215,-0.053572345525026,0.077598690986633,0.046506702899933,-0.129859432578087,0.137902408838272,-0.004029929637909,-0.103027358651161,0.123389720916748,-0.017748534679413,-0.066972099244595,0.102636933326721,-0.012231588363647,-0.054915972054005
H,0.026347607374191,-0.083956062793732,0.018287898972631,0.078615665435791,-0.120120584964752,-0.012493590824306,0.131636708974838,-0.092532277107239,-0.039825566112995,0.160900861024857,-0.050131678581238,-0.065814733505249,0.068816721439362,-0.156782984733582,-0.090443767607212,0.148551046848297,-0.16972953081131,-0.107799880206585,0.192980974912643,-0.171542584896088,-0.108970254659653,0.22648349404335,-0.171643614768982,-0.108026385307312,0.071470946073532,-0.093051552772522,-0.105673350393772,0.157114416360855,-0.119778752326965,-0.12458623945713,0.205029159784317,-0.134654700756073,-0.109715804457664,0.240523189306259,-0.14217883348465,-0.107803009450436,0.075609862804413,-0.024196207523346,-0.113441377878189,0.153483510017395,-0.049144446849823,-0.100708834826946,0.140486866235733,-0.047579526901245,-0.057941075414419,0.120949506759644,-0.039115488529205,-0.041684620082378,0.080909878015518,0.039835691452026,-0.119632087647915,0.139223605394363,-0.002502918243408,-0.093407325446606,0.123649150133133,-0.011486649513245,-0.058865532279015,0.102639496326447,-0.005810379981995,-0.046812634915113
H,0.026989459991455,-0.087192058563232,0.014955499209464,0.079407334327698,-0.122923493385315,-0.016502525657415,0.132998377084732,-0.094430804252625,-0.04362852871418,0.163800179958344,-0.054860591888428,-0.069411247968674,0.0673808157444,-0.159314393997192,-0.092674292623997,0.146881103515625,-0.172295331954956,-0.110901027917862,0.191460758447647,-0.17469310760498,-0.113784432411194,0.224784046411514,-0.175013840198517,-0.114122048020363,0.070485025644302,-0.094325363636017,-0.107020571827888,0.155582547187805,-0.12199878692627,-0.125966131687164,0.203377395868301,-0.138612627983093,-0.112593747675419,0.238497346639633,-0.148012280464172,-0.112160369753838,0.074668437242508,-0.024991810321808,-0.113806217908859,0.151929169893265,-0.054732501506805,-0.09959365427494,0.137405693531036,-0.054909467697144,-0.057544805109501,0.116842687129974,-0.045648634433746,-0.041842751204967,0.079506903886795,0.03848397731781,-0.119629256427288,0.137005597352982,-0.007505774497986,-0.092220596969128,0.121551036834717,-0.017732739448547,-0.05729491263628,0.101164698600769,-0.010717809200287,-0.045111175626516
